sample_date,field,zone,diameter
19/08/2021,Buckenham Stadium Field,4,13
19/08/2021,Buckenham Stadium Field,4,18
19/08/2021,Buckenham Stadium Field,4,13
19/08/2021,Buckenham Stadium Field,4,15
19/08/2021,Buckenham Stadium Field,4,17
19/08/2021,Buckenham Stadium Field,4,17
19/08/2021,Buckenham Stadium Field,4,13
19/08/2021,Buckenham Stadium Field,4,13
19/08/2021,Buckenham Stadium Field,4,16
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,9
18/08/2021,HH33B,2,9
18/08/2021,HH33B,2,10
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,9
18/08/2021,HH33B,2,10
18/08/2021,HH33B,2,11
18/08/2021,HH33B,2,11
18/08/2021,HH33B,2,13
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,8
18/08/2021,HH33B,2,11
18/08/2021,HH33B,2,9
18/08/2021,HH33B,2,13
18/08/2021,HH33B,2,10
18/08/2021,HH33B,2,9
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,8
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,10
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,11
18/08/2021,HH33B,2,10
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,8
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,13
18/08/2021,HH33B,2,12
18/08/2021,HH33B,2,5
18/08/2021,HH33B,2,9
18/08/2021,HH33B,2,10
18/08/2021,HH33B,2,8
18/08/2021,HH33B,2,14
18/08/2021,HH33B,2,12
18/08/2021,HH33B,3,11
18/08/2021,HH33B,3,13
18/08/2021,HH33B,3,6
18/08/2021,HH33B,3,8
18/08/2021,HH33B,3,12
18/08/2021,HH33B,3,7
18/08/2021,HH33B,3,12
18/08/2021,HH33B,3,8
18/08/2021,HH33B,3,10
18/08/2021,HH33B,3,12
18/08/2021,HH33B,3,12
18/08/2021,HH33B,3,9
18/08/2021,HH33B,3,10
18/08/2021,HH33B,3,10
18/08/2021,HH33B,3,7
18/08/2021,HH33B,3,10
18/08/2021,HH33B,3,19
18/08/2021,HH33B,3,14
18/08/2021,HH33B,3,13
18/08/2021,HH33B,3,12
18/08/2021,HH33B,3,16
18/08/2021,HH33B,3,13
18/08/2021,HH33B,3,10
18/08/2021,HH33B,3,11
18/08/2021,HH33B,3,16
18/08/2021,HH33B,3,14
18/08/2021,HH33B,3,10
18/08/2021,HH33B,3,13
18/08/2021,HH33B,3,16
18/08/2021,HH33B,3,9
18/08/2021,HH33B,1,12
18/08/2021,HH33B,1,12
18/08/2021,HH33B,1,12
18/08/2021,HH33B,1,14
18/08/2021,HH33B,1,13
18/08/2021,HH33B,1,11
18/08/2021,HH33B,1,11
18/08/2021,HH33B,1,10
18/08/2021,HH33B,1,11
18/08/2021,HH33B,1,11
18/08/2021,HH33B,1,11
18/08/2021,HH33B,1,12
18/08/2021,HH33B,1,10
18/08/2021,HH33B,1,12
18/08/2021,HH33B,1,13
18/08/2021,HH33B,1,13
18/08/2021,HH33B,1,14
18/08/2021,HH33B,1,10
18/08/2021,HH33B,1,12
18/08/2021,HH33B,1,9
18/08/2021,HH33B,1,14
18/08/2021,HH33B,1,7
18/08/2021,HH33B,1,6
18/08/2021,HH33B,1,9
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,4
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,11
18/08/2021,HH33A,2,9
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,5
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,4
18/08/2021,HH33A,2,11
18/08/2021,HH33A,2,10
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,4
18/08/2021,HH33A,2,3
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,4
18/08/2021,HH33A,2,3
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,5
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,9
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,7
18/08/2021,HH33A,2,10
18/08/2021,HH33A,2,8
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,3
18/08/2021,HH33A,2,6
18/08/2021,HH33A,2,2
18/08/2021,HH33A,2,9
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,8
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,3
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,3
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,8
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,9
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,5
18/08/2021,HH33A,6,8
18/08/2021,HH33A,6,5
18/08/2021,HH33A,6,5
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,3
18/08/2021,HH33A,6,3
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,4
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,8
18/08/2021,HH33A,6,9
18/08/2021,HH33A,6,9
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,9
18/08/2021,HH33A,6,9
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,7
18/08/2021,HH33A,6,6
18/08/2021,HH33A,6,2
18/08/2021,HH33A,1,10
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,4
18/08/2021,HH33A,1,5
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,5
18/08/2021,HH33A,1,10
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,12
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,8
18/08/2021,HH33A,1,3
18/08/2021,HH33A,1,3
18/08/2021,HH33A,1,10
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,5
18/08/2021,HH33A,1,8
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,5
18/08/2021,HH33A,1,3
18/08/2021,HH33A,1,4
18/08/2021,HH33A,1,8
18/08/2021,HH33A,1,5
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,9
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,6
18/08/2021,HH33A,1,4
18/08/2021,HH33A,1,7
18/08/2021,HH33A,1,7
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,5
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,3
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,5
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,5
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,7
18/08/2021,HH33A,4,5
18/08/2021,HH33A,4,8
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,7
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,7
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,7
18/08/2021,HH33A,4,6
18/08/2021,HH33A,4,8
18/08/2021,HH33A,4,5
18/08/2021,HH33A,4,9
18/08/2021,HH33A,4,7
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,7
18/08/2021,HH33A,4,5
18/08/2021,HH33A,4,9
18/08/2021,HH33A,4,2
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,4
18/08/2021,HH33A,4,8
18/08/2021,HH33A,4,6
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,9
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,5
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,5
18/08/2021,HH33A,5,4
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,3
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,10
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,4
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,7
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,5
18/08/2021,HH33A,5,6
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,5
18/08/2021,HH33A,5,2
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,8
18/08/2021,HH33A,5,6
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,4
18/08/2021,HH33A,3,8
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,8
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,5
18/08/2021,HH33A,3,8
18/08/2021,HH33A,3,8
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,3
18/08/2021,HH33A,3,10
18/08/2021,HH33A,3,5
18/08/2021,HH33A,3,8
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,4
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,4
18/08/2021,HH33A,3,5
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,6
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,5
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,9
18/08/2021,HH33A,3,7
18/08/2021,HH33A,3,5
18/08/2021,HH33A,3,3
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,11
18/08/2021,HH33B,5,9
18/08/2021,HH33B,5,9
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,9
18/08/2021,HH33B,5,8
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,6
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,8
18/08/2021,HH33B,5,9
18/08/2021,HH33B,5,9
18/08/2021,HH33B,5,9
18/08/2021,HH33B,5,11
18/08/2021,HH33B,5,10
18/08/2021,HH33B,5,8
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,11
18/08/2021,HH33B,5,11
18/08/2021,HH33B,5,13
18/08/2021,HH33B,5,10
18/08/2021,HH33B,5,15
18/08/2021,HH33B,5,10
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,10
18/08/2021,HH33B,5,10
18/08/2021,HH33B,5,8
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,11
18/08/2021,HH33B,5,12
18/08/2021,HH33B,5,10
18/08/2021,HH33B,6,7
18/08/2021,HH33B,6,13
18/08/2021,HH33B,6,13
18/08/2021,HH33B,6,9
18/08/2021,HH33B,6,12
18/08/2021,HH33B,6,13
18/08/2021,HH33B,6,5
18/08/2021,HH33B,6,13
18/08/2021,HH33B,6,16
18/08/2021,HH33B,6,9
18/08/2021,HH33B,6,6
18/08/2021,HH33B,6,10
18/08/2021,HH33B,6,13
18/08/2021,HH33B,6,14
18/08/2021,HH33B,6,14
18/08/2021,HH33B,6,12
18/08/2021,HH33B,6,6
18/08/2021,HH33B,6,9
18/08/2021,HH33B,6,3
18/08/2021,HH33B,6,15
18/08/2021,HH33B,6,12
18/08/2021,HH33B,6,10
18/08/2021,HH33B,6,13
18/08/2021,HH33B,4,13
18/08/2021,HH33B,4,15
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,14
18/08/2021,HH33B,4,10
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,10
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,15
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,8
18/08/2021,HH33B,4,15
18/08/2021,HH33B,4,9
18/08/2021,HH33B,4,10
18/08/2021,HH33B,4,13
18/08/2021,HH33B,4,13
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,8
18/08/2021,HH33B,4,10
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,10
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,12
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,11
18/08/2021,HH33B,4,8
18/08/2021,HH33B,4,10
18/08/2021,Allans 11,1,15
18/08/2021,Allans 11,1,13
18/08/2021,Allans 11,1,12
18/08/2021,Allans 11,1,15
18/08/2021,Allans 11,1,8
18/08/2021,Allans 11,1,13
18/08/2021,Allans 11,1,16
18/08/2021,Allans 11,1,17
18/08/2021,Allans 11,1,16
18/08/2021,Allans 11,1,11
18/08/2021,Allans 11,1,19
18/08/2021,Allans 11,1,7
18/08/2021,Allans 11,1,9
18/08/2021,Allans 11,1,8
18/08/2021,Allans 11,1,9
18/08/2021,Allans 11,1,11
18/08/2021,Allans 11,1,19
18/08/2021,Allans 11,1,14
18/08/2021,Allans 11,1,9
18/08/2021,Allans 11,1,13
18/08/2021,Allans 11,1,6
18/08/2021,Allans 11,1,21
18/08/2021,Allans 11,1,14
18/08/2021,Allans 11,1,14
18/08/2021,Allans 11,1,9
18/08/2021,Allans 11,1,13
18/08/2021,Allans 11,1,11
18/08/2021,Allans 11,1,15
18/08/2021,Allans 11,1,13
18/08/2021,Allans 11,1,12
18/08/2021,Allans 11,1,14
18/08/2021,Allans 11,1,14
18/08/2021,Allans 11,1,16
18/08/2021,Allans 11,1,12
18/08/2021,Allans 11,1,7
18/08/2021,Allans 11,1,14
18/08/2021,Allans 11,1,15
18/08/2021,Allans 11,1,15
18/08/2021,Allans 11,1,12
18/08/2021,Allans 11,1,10
18/08/2021,Allans 11,1,13
18/08/2021,Allans 11,1,7
18/08/2021,Allans 11,1,21
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,16
18/08/2021,Allans 11,2,12
18/08/2021,Allans 11,2,12
18/08/2021,Allans 11,2,7
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,11
18/08/2021,Allans 11,2,17
18/08/2021,Allans 11,2,16
18/08/2021,Allans 11,2,11
18/08/2021,Allans 11,2,15
18/08/2021,Allans 11,2,17
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,9
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,9
18/08/2021,Allans 11,2,7
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,16
18/08/2021,Allans 11,2,12
18/08/2021,Allans 11,2,18
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,16
18/08/2021,Allans 11,2,12
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,9
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,16
18/08/2021,Allans 11,2,12
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,12
18/08/2021,Allans 11,2,16
18/08/2021,Allans 11,2,14
18/08/2021,Allans 11,2,13
18/08/2021,Allans 11,2,15
18/08/2021,Allans 11,4,18
18/08/2021,Allans 11,4,15
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,19
18/08/2021,Allans 11,4,6
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,14
18/08/2021,Allans 11,4,15
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,8
18/08/2021,Allans 11,4,19
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,15
18/08/2021,Allans 11,4,16
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,10
18/08/2021,Allans 11,4,18
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,9
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,12
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,7
18/08/2021,Allans 11,4,6
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,14
18/08/2021,Allans 11,4,9
18/08/2021,Allans 11,4,12
18/08/2021,Allans 11,4,8
18/08/2021,Allans 11,4,14
18/08/2021,Allans 11,4,16
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,4,17
18/08/2021,Allans 11,4,8
18/08/2021,Allans 11,4,10
18/08/2021,Allans 11,4,13
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,14
18/08/2021,Allans 11,3,17
18/08/2021,Allans 11,3,6
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,11
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,18
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,11
18/08/2021,Allans 11,3,15
18/08/2021,Allans 11,3,11
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,11
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,17
18/08/2021,Allans 11,3,11
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,12
18/08/2021,Allans 11,3,8
18/08/2021,Allans 11,3,14
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,16
18/08/2021,Allans 11,3,15
18/08/2021,Allans 11,3,14
18/08/2021,Allans 11,3,15
18/08/2021,Allans 11,3,9
18/08/2021,Allans 11,3,17
18/08/2021,Allans 11,3,6
18/08/2021,Allans 11,3,18
18/08/2021,Allans 11,3,14
18/08/2021,Allans 11,3,14
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,9
18/08/2021,Allans 11,3,9
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,13
18/08/2021,Allans 11,3,11
18/08/2021,Allans 11,3,18
18/08/2021,Allans 11,3,10
18/08/2021,Allans 11,3,14
18/08/2021,Allans 11,3,16
18/08/2021,Chatteris Farms 39,1,6
18/08/2021,Chatteris Farms 39,1,12
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,6
18/08/2021,Chatteris Farms 39,1,6
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,5
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,5
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,8
18/08/2021,Chatteris Farms 39,1,5
18/08/2021,Chatteris Farms 39,1,4
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,8
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,6
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,1,6
18/08/2021,Chatteris Farms 39,1,10
18/08/2021,Chatteris Farms 39,1,4
18/08/2021,Chatteris Farms 39,1,5
18/08/2021,Chatteris Farms 39,1,8
18/08/2021,Chatteris Farms 39,1,7
18/08/2021,Chatteris Farms 39,2,12
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,5
18/08/2021,Chatteris Farms 39,2,7
18/08/2021,Chatteris Farms 39,2,10
18/08/2021,Chatteris Farms 39,2,5
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,9
18/08/2021,Chatteris Farms 39,2,11
18/08/2021,Chatteris Farms 39,2,1
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,3
18/08/2021,Chatteris Farms 39,2,3
18/08/2021,Chatteris Farms 39,2,9
18/08/2021,Chatteris Farms 39,2,12
18/08/2021,Chatteris Farms 39,2,4
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,8
18/08/2021,Chatteris Farms 39,2,9
18/08/2021,Chatteris Farms 39,2,11
18/08/2021,Chatteris Farms 39,2,7
18/08/2021,Chatteris Farms 39,2,12
18/08/2021,Chatteris Farms 39,2,5
18/08/2021,Chatteris Farms 39,2,7
18/08/2021,Chatteris Farms 39,2,4
18/08/2021,Chatteris Farms 39,2,5
18/08/2021,Chatteris Farms 39,2,7
18/08/2021,Chatteris Farms 39,2,7
18/08/2021,Chatteris Farms 39,2,7
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,9
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,4
18/08/2021,Chatteris Farms 39,3,8
18/08/2021,Chatteris Farms 39,3,5
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,5
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,4
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,5
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,8
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,8
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,7
18/08/2021,Chatteris Farms 39,3,8
18/08/2021,Chatteris Farms 39,3,10
18/08/2021,Chatteris Farms 39,3,8
18/08/2021,Chatteris Farms 39,3,13
18/08/2021,Chatteris Farms 39,3,12
18/08/2021,Chatteris Farms 39,3,9
18/08/2021,Chatteris Farms 39,3,6
18/08/2021,Chatteris Farms 39,3,11
18/08/2021,Chatteris Farms 39,3,8
18/08/2021,Chatteris Farms 39,3,10
18/08/2021,Chatteris Farms 39,4,8
18/08/2021,Chatteris Farms 39,4,7
18/08/2021,Chatteris Farms 39,4,11
18/08/2021,Chatteris Farms 39,4,10
18/08/2021,Chatteris Farms 39,4,8
18/08/2021,Chatteris Farms 39,4,10
18/08/2021,Chatteris Farms 39,4,5
18/08/2021,Chatteris Farms 39,4,7
18/08/2021,Chatteris Farms 39,4,8
18/08/2021,Chatteris Farms 39,4,6
18/08/2021,Chatteris Farms 39,4,8
18/08/2021,Chatteris Farms 39,4,7
18/08/2021,Chatteris Farms 39,4,5
18/08/2021,Chatteris Farms 39,4,4
18/08/2021,Chatteris Farms 39,4,12
18/08/2021,Chatteris Farms 39,4,9
18/08/2021,Chatteris Farms 39,4,7
18/08/2021,Chatteris Farms 39,4,7
